2021-11-06 12:29:58;81;30;72;156;12;40;true;false;false;false;true;false;false;false;false;false;false;21530
2021-11-06 12:30:00;81;33;72;209;10;39;true;false;false;false;true;false;false;false;false;false;false;21530
2021-11-06 12:30:03;81;31;72;210;51;40;false;false;false;false;true;false;false;false;false;false;false;21530
2021-11-06 12:30:05;81;31;72;147;60;40;false;true;false;false;true;false;false;false;false;false;false;21530
2021-11-06 12:30:07;81;30;72;83;60;40;false;true;false;false;true;false;false;false;false;false;false;21530
2021-11-06 12:30:09;81;30;72;31;6;39;false;true;false;false;true;false;false;false;false;false;false;21530
2021-11-06 12:30:11;81;30;72;56;12;40;true;false;false;false;true;false;false;false;false;false;false;21530
2021-11-06 12:30:13;81;30;72;86;12;40;true;false;false;false;true;false;false;false;false;false;false;21530
2021-11-06 12:30:15;81;31;72;118;12;40;true;false;false;false;true;false;false;false;false;false;false;21530
2021-11-06 12:30:17;81;31;72;150;12;40;true;false;false;false;true;false;false;false;false;false;false;21530
2021-11-06 12:30:19;81;30;72;177;12;40;true;false;false;false;true;false;false;false;false;false;false;21530
2021-11-06 12:30:21;81;32;73;209;8;40;true;false;false;false;true;false;false;false;false;false;false;21530
2021-11-06 12:30:23;81;30;72;191;60;40;false;true;false;false;true;false;false;false;false;false;false;21530
2021-11-06 12:30:25;81;30;72;128;61;41;false;true;false;false;true;false;false;false;false;false;false;21530
2021-11-06 12:30:27;81;30;72;66;59;40;false;true;false;false;true;false;false;false;false;false;false;21530
2021-11-06 12:30:29;81;30;72;31;10;39;true;false;false;false;true;false;false;false;false;false;false;21530
2021-11-06 12:30:31;81;31;72;63;12;40;true;false;false;false;true;false;false;false;false;false;false;21530
2021-11-06 12:30:33;81;30;72;94;12;40;true;false;false;false;true;false;false;false;false;false;false;21530
2021-11-06 12:30:35;81;30;72;126;12;40;true;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:30:37;81;30;72;158;12;40;true;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:30:39;81;32;72;189;12;40;true;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:30:41;81;33;73;216;6;41;false;true;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:30:43;81;31;72;174;60;40;false;true;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:30:45;81;30;72;109;60;41;false;true;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:30:47;81;31;72;46;60;40;false;true;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:30:49;81;31;72;41;11;40;true;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:30:51;81;31;72;73;12;40;true;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:30:53;81;30;72;101;12;40;true;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:30:55;81;30;72;126;12;40;true;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:30:57;81;31;72;158;12;40;true;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:30:59;81;30;72;190;12;40;true;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:31:01;81;30;72;216;6;40;false;true;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:31:03;81;31;72;172;60;41;false;true;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:31:05;81;30;72;108;60;41;false;true;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:31:07;81;30;72;45;16;40;true;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:31:10;81;30;72;56;12;41;true;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:31:12;81;30;71;88;12;40;true;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:31:14;81;31;72;120;12;41;true;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:31:16;81;30;72;115;30;40;false;true;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:31:18;81;31;72;82;24;40;false;true;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:31:20;81;30;72;51;24;41;false;true;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:31:22;81;30;72;44;40;40;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:31:24;81;31;72;44;33;41;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:31:26;81;30;71;44;30;41;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:31:28;81;30;72;44;27;41;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:31:30;81;31;72;44;24;41;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:31:32;81;30;72;44;20;41;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:31:34;79;131;123;44;156;41;false;false;false;false;false;true;false;false;false;false;false;21531
2021-11-06 12:31:36;78;47;133;44;159;41;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:31:38;79;85;97;44;159;41;false;true;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:31:40;79;67;86;31;159;41;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:31:42;80;72;87;31;159;41;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:31:44;79;27;90;31;159;41;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:31:46;79;27;93;31;159;41;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:31:48;80;70;94;31;158;41;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:31:50;81;79;87;31;158;42;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:31:53;80;45;84;31;159;42;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:31:55;80;24;86;37;9;41;true;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:31:57;81;105;97;44;8;41;false;false;false;false;false;true;false;false;false;false;false;21531
2021-11-06 12:31:59;81;41;92;62;10;41;true;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:32:01;80;26;108;82;6;41;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:32:03;83;47;107;82;6;42;false;false;false;false;false;true;false;false;false;false;false;21531
2021-11-06 12:32:05;79;102;91;95;7;41;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:32:07;80;28;101;107;6;41;false;false;false;false;false;true;false;false;false;false;false;21531
2021-11-06 12:32:09;79;52;98;113;6;42;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:32:11;82;104;111;114;6;41;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:32:13;79;84;108;120;23;42;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:32:15;82;93;121;127;6;42;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:32:17;80;100;106;133;10;41;true;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:32:19;83;163;108;135;6;42;true;false;false;false;true;true;true;false;false;false;false;21531
2021-11-06 12:32:22;80;135;102;133;6;42;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:32:24;83;87;127;133;6;41;false;false;false;false;false;true;false;false;false;false;false;21531
2021-11-06 12:32:26;83;167;117;133;6;41;false;false;false;false;true;false;true;false;false;false;false;21531
2021-11-06 12:32:28;77;105;103;133;6;41;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:32:30;80;98;99;133;15;42;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:32:32;80;92;103;133;6;41;false;false;false;false;false;true;false;false;false;false;false;21531
2021-11-06 12:32:34;83;128;131;133;6;42;false;false;false;false;false;false;false;false;false;false;false;21531
2021-11-06 12:32:36;82;114;110;135;6;42;false;false;false;false;true;false;true;false;false;false;false;21531
2021-11-06 12:32:38;83;20;119;133;6;42;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:32:41;83;28;101;139;6;42;false;false;false;false;false;true;false;false;false;false;false;21531
2021-11-06 12:32:43;79;30;100;141;6;42;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:32:45;81;25;115;139;6;42;true;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:32:47;77;60;127;152;6;41;false;false;false;false;false;true;false;false;false;false;false;21531
2021-11-06 12:32:49;78;65;92;152;17;42;true;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:32:51;77;80;120;152;6;41;false;false;false;false;false;true;false;false;false;false;false;21531
2021-11-06 12:32:53;75;52;134;146;6;42;false;false;false;false;false;true;false;false;false;false;false;21531
2021-11-06 12:32:55;81;20;127;140;6;42;false;false;false;false;false;false;false;false;false;false;false;21531
2021-11-06 12:32:57;78;82;107;139;21;42;true;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:32:59;79;33;135;139;6;42;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:33:02;78;22;107;139;6;42;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:33:04;79;32;111;139;6;42;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:33:06;80;75;114;139;6;42;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:33:08;80;110;144;139;6;42;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:33:10;79;79;116;139;6;42;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:33:12;76;79;155;146;6;42;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:33:14;77;102;125;139;6;42;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:33:16;81;18;105;139;14;42;true;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:33:18;81;87;121;146;6;42;false;false;false;false;false;true;false;false;false;false;false;21531
2021-11-06 12:33:21;79;46;97;146;22;42;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:33:23;81;18;99;146;6;42;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:33:25;80;18;105;146;15;43;false;false;false;false;false;true;false;false;false;false;false;21531
2021-11-06 12:33:27;76;38;112;152;6;42;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:33:29;79;94;144;152;6;43;false;false;false;false;false;true;false;false;false;false;false;21531
2021-11-06 12:33:31;80;18;109;152;18;42;true;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:33:33;78;58;145;153;6;42;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:33:35;82;68;97;152;6;42;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:33:37;79;52;102;158;5;42;false;false;false;false;false;true;false;false;false;false;false;21531
2021-11-06 12:33:39;80;133;146;158;6;42;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:33:41;82;85;126;152;6;42;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:33:43;83;113;116;152;6;43;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:33:45;79;30;103;152;6;42;false;false;false;false;false;true;false;false;false;false;false;21531
2021-11-06 12:33:47;78;79;110;152;6;42;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:33:49;80;152;114;152;6;42;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:33:52;81;55;117;146;6;41;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:33:54;80;26;97;146;16;42;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:33:56;77;35;109;152;6;42;false;false;false;false;false;true;false;false;false;false;false;21531
2021-11-06 12:33:58;78;49;136;146;6;42;false;false;false;false;false;true;false;false;false;false;false;21531
2021-11-06 12:34:00;80;84;100;152;8;42;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:34:02;77;62;111;152;8;42;true;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:34:04;82;76;100;152;6;42;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:34:06;79;50;132;152;6;41;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:34:08;82;89;98;152;15;42;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:34:10;80;113;103;152;6;42;false;false;false;false;false;true;false;false;false;false;false;21531
2021-11-06 12:34:12;79;57;101;152;6;42;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:34:14;79;28;101;152;40;42;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:34:16;82;133;104;158;6;42;false;false;false;false;true;true;true;false;false;false;false;21531
2021-11-06 12:34:19;78;125;105;158;6;42;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:34:21;80;24;115;158;6;42;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:34:23;79;73;115;158;6;42;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:34:25;80;53;108;152;6;42;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:34:27;79;68;111;152;6;42;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:34:29;80;29;108;153;6;42;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:34:31;83;71;122;152;6;42;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:34:33;80;16;131;152;6;42;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:34:35;80;23;123;152;6;42;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:34:37;76;23;108;151;6;42;false;false;false;false;false;true;false;false;false;false;false;21531
2021-11-06 12:34:39;82;46;106;146;18;42;false;false;false;false;false;true;false;false;false;false;false;21531
2021-11-06 12:34:41;82;57;99;152;6;41;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:34:43;81;71;111;152;6;41;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:34:45;78;91;102;152;27;42;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:34:47;83;130;106;152;6;41;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:34:49;79;105;107;152;6;41;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:34:51;79;104;111;152;6;42;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:34:53;79;69;100;152;22;41;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:34:56;74;66;113;152;6;42;false;false;false;false;false;true;false;false;false;false;false;21531
2021-11-06 12:34:58;79;51;113;152;6;42;false;false;false;false;false;true;false;false;false;false;false;21531
2021-11-06 12:35:00;80;109;93;158;10;42;false;false;false;false;false;true;false;false;false;false;false;21531
2021-11-06 12:35:02;79;83;108;158;18;41;true;false;false;false;false;true;false;false;false;false;false;21531
2021-11-06 12:35:04;83;97;125;162;6;41;false;false;false;false;false;true;false;false;false;false;false;21531
2021-11-06 12:35:06;82;101;103;158;6;41;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:35:08;80;71;126;158;6;42;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:35:10;83;37;93;158;6;42;false;false;false;false;false;true;false;false;false;false;false;21531
2021-11-06 12:35:12;82;72;128;165;6;41;false;false;false;false;false;true;false;false;false;false;false;21531
2021-11-06 12:35:14;79;92;114;165;6;41;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:35:16;82;61;109;159;12;41;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:35:18;81;33;102;165;42;41;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:35:20;82;74;100;165;6;41;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:35:22;81;124;98;171;9;41;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:35:24;84;74;115;171;6;42;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:35:26;81;52;105;171;18;41;true;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:35:28;82;22;101;171;6;41;false;false;false;false;false;false;false;false;false;false;false;21531
2021-11-06 12:35:31;78;29;102;171;17;41;false;false;false;false;false;true;false;false;false;false;false;21531
2021-11-06 12:35:33;83;69;116;171;6;41;false;false;false;false;false;true;false;false;false;false;false;21531
2021-11-06 12:35:35;82;104;110;171;6;41;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:35:37;80;174;114;171;15;41;true;false;false;false;true;true;true;false;false;false;false;21531
2021-11-06 12:35:39;83;20;101;171;6;41;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:35:41;80;34;90;147;46;41;false;true;false;false;true;false;false;true;false;false;false;21531
2021-11-06 12:35:43;81;66;81;108;45;41;false;true;false;false;true;true;false;true;false;false;false;21531
2021-11-06 12:35:45;80;31;77;58;50;41;false;false;false;false;true;false;false;true;false;false;false;21531
2021-11-06 12:35:47;81;37;75;44;6;41;false;false;false;false;true;false;false;true;false;false;false;21531
2021-11-06 12:35:49;80;36;74;44;6;42;false;false;false;false;true;false;false;true;false;false;false;21531
2021-11-06 12:35:51;80;32;75;44;6;41;false;false;false;false;true;false;false;true;false;false;false;21531
2021-11-06 12:35:53;81;36;75;44;6;41;false;false;false;false;true;false;false;true;false;false;false;21531
2021-11-06 12:35:55;81;36;73;44;6;41;false;false;false;false;true;false;false;true;false;false;false;21531
2021-11-06 12:35:57;81;38;74;44;6;41;false;false;false;false;true;false;false;true;false;false;false;21531
2021-11-06 12:35:59;81;33;74;44;6;41;false;false;false;false;true;false;false;true;false;false;false;21531
2021-11-06 12:36:01;81;33;74;44;6;41;false;false;false;false;true;false;false;true;false;false;false;21531
2021-11-06 12:36:03;81;31;73;44;6;41;false;false;false;false;true;false;false;true;false;false;false;21531
2021-11-06 12:36:05;80;29;74;44;6;41;false;false;false;false;true;false;false;true;false;false;false;21531
2021-11-06 12:36:07;80;29;73;44;6;41;false;false;false;false;true;false;false;true;false;false;false;21531
2021-11-06 12:36:09;81;35;72;44;6;41;false;false;false;false;true;false;false;true;false;false;false;21531
2021-11-06 12:36:11;81;29;73;44;6;41;false;false;false;false;true;false;false;true;false;false;false;21531
2021-11-06 12:36:14;81;34;73;44;6;41;false;false;false;false;true;false;false;true;false;false;false;21531
2021-11-06 12:36:16;80;33;73;44;6;41;false;false;false;false;true;false;false;true;false;false;false;21531
2021-11-06 12:36:18;80;29;73;44;6;41;false;false;false;false;true;false;false;true;false;false;false;21531
2021-11-06 12:36:20;80;33;73;44;6;41;false;false;false;false;true;false;false;true;false;false;false;21531
2021-11-06 12:36:22;81;33;73;44;6;41;false;false;false;false;true;false;false;true;false;false;false;21531
2021-11-06 12:36:24;81;29;73;44;6;41;false;false;false;false;true;false;false;true;false;false;false;21531
2021-11-06 12:36:26;81;32;73;44;6;41;false;false;false;false;true;false;false;true;false;false;false;21531
2021-11-06 12:36:28;81;33;73;44;6;42;false;false;false;false;true;false;false;true;false;false;false;21531
2021-11-06 12:36:30;80;27;73;44;6;41;false;false;false;false;true;false;false;true;false;false;false;21531
2021-11-06 12:36:32;81;41;75;44;6;41;false;false;false;false;true;false;false;true;false;false;false;21531
2021-11-06 12:36:34;80;30;74;44;6;41;false;false;false;false;true;false;false;true;false;false;false;21531
2021-11-06 12:36:36;80;30;75;44;6;41;false;false;false;false;true;false;false;true;false;false;false;21531
2021-11-06 12:36:38;80;34;76;54;12;41;true;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:36:40;80;39;75;82;12;41;true;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:36:42;80;36;75;114;12;41;true;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:36:44;80;59;81;145;9;41;true;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:36:46;80;129;100;165;17;41;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:36:48;80;127;115;171;6;41;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:36:50;81;109;98;171;6;40;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:36:52;83;58;111;177;6;41;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:36:54;80;34;114;177;17;40;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:36:56;79;16;123;178;6;41;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:36:58;79;49;105;184;6;41;true;true;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:37:00;80;35;89;161;44;41;false;true;false;false;false;true;false;true;false;false;false;21531
2021-11-06 12:37:02;80;43;82;110;45;41;false;true;false;false;true;true;false;true;false;false;false;21531
2021-11-06 12:37:04;79;55;78;63;45;41;false;false;false;false;true;false;false;true;false;false;false;21531
2021-11-06 12:37:06;80;34;77;44;6;41;false;false;false;false;true;false;false;true;false;false;false;21531
2021-11-06 12:37:08;81;31;75;44;6;40;false;false;false;false;true;false;false;true;false;false;false;21531
2021-11-06 12:37:10;81;41;75;44;6;40;false;false;false;false;true;false;false;true;false;false;false;21531
2021-11-06 12:37:12;80;32;75;44;6;41;false;false;false;false;true;false;false;true;false;false;false;21531
2021-11-06 12:37:14;81;32;75;44;6;40;false;false;false;false;true;false;false;true;false;false;false;21531
2021-11-06 12:37:16;80;30;75;44;11;40;true;false;false;false;true;false;false;true;false;false;false;21531
2021-11-06 12:37:18;80;41;74;73;12;40;true;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:37:21;80;40;76;105;12;40;true;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:37:23;79;31;77;137;11;40;true;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:37:25;81;23;84;158;9;41;true;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:37:27;81;45;92;177;7;40;false;false;false;false;false;true;false;false;false;false;false;21531
2021-11-06 12:37:29;82;80;111;184;6;41;false;false;false;false;false;true;false;false;false;false;false;21531
2021-11-06 12:37:31;80;122;98;184;7;40;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:37:33;77;45;109;184;6;40;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:37:35;82;50;110;184;18;40;true;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:37:37;84;50;120;190;6;40;false;false;false;false;false;true;false;false;false;false;false;21531
2021-11-06 12:37:39;78;132;109;190;6;40;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:37:41;80;69;101;190;16;40;true;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:37:43;78;25;127;197;6;40;false;false;false;false;false;true;false;false;false;false;false;21531
2021-11-06 12:37:45;77;68;95;197;11;39;false;false;false;false;false;true;false;false;false;false;false;21531
2021-11-06 12:37:47;80;39;109;197;6;40;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:37:49;80;28;110;203;6;40;false;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:37:51;83;41;126;203;6;40;true;false;false;false;true;false;false;false;false;false;false;21531
2021-11-06 12:37:53;79;123;98;207;7;40;false;false;false;false;false;true;false;false;false;false;false;21531
2021-11-06 12:37:55;79;102;117;209;6;40;false;false;false;false;true;true;false;false;false;false;false;21531
2021-11-06 12:37:57;84;31;111;209;6;40;false;false;false;false;true;false;false;false;false;false;false;21531
